,merge_cod,code_merge,codigo, estacion,year,month,hum,hum_imputed_proba,freez,freez_imputed_proba,rain,rain_imputed_proba,lev_max,lev_max_imputed_proba,lev_mid,lev_mid_imputed_proba,lev_min,lev_min_imputed_proba,rain_1mm,rain_1mm_imputed_proba,rain_cum,rain_cum_imputed_proba,rain_max_10,rain_max_10_imputed_proba,rain_max_day,rain_max_day_imputed_proba,temp_avg,temp_avg_imputed_proba,temp_max_abs,temp_max_abs_imputed_proba,temp_max_avg,temp_max_avg_imputed_proba,temp_min_abs,temp_min_abs_imputed_proba,wind_avg,wind_avg_imputed_proba,wind_max,wind_max_imputed_proba,wind_max_avg,wind_max_avg_imputed_proba,sun,sun_imputed_proba
3701,C030_Salvatierra_2016_OCT,C030_Salvatierra_2016_OCT,C030,Salvatierra,2016,OCT,75.5,,2,,8,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.08772454410791397,4,,27.1,,3.2,,13.2,,12.6,,29.2,,20.3,,6.4,,5.7,,60.1,,28.9,,10.1,
3705,C020_Trebiño_2016_OCT,C020_Trebiño_2016_OCT,C020,Trebiño,2016,OCT,85.0,,4,,9,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.09500756114721298,6,,22.8,,1.5,,8.5,,11.7,,27.1,,19.7,,5.4,,6.8,,56.9,,30.5,,10.9,
3707,C050_Zambrana_2016_OCT,C050_Zambrana_2016_OCT,C050,Zambrana,2016,OCT,73.8,,1,,7,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.07569878548383713,5,,11.4,,2,,3.1,,13.4,,28.7,,20.7,,7.5,,7.5,,57.2,,29.4,,11.0,
3711,C061_Arboleda_2016_OCT,C061_Arboleda_2016_OCT,C061,Arboleda,2016,OCT,77.9,,0,,7,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10535416752099991,5,,17.9,,2.7,,9.2,,14.5,,24.8,,18.9,,10.4,,8.7,,78.5,,32.4,,9.5,
3713,C002_Arteaga_2016_OCT,C002_Arteaga_2016_OCT,C002,Arteaga,2016,OCT,80.9,,0,,13,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1331801563501358,5,,47,,4.2,,17.1,,15.3,,25.9,,21.0,,10.1,,3.4,,34.2,,24.1,,10.4,
3715,C069_Bermeo_2016_OCT,C069_Bermeo_2016_OCT,C069,Bermeo,2016,OCT,81.1,,0,,8,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11423760652542114,6,,49.6,,2.6,,21,,16.0,,24.6,,19.7,,12.8,,7.4,,45.4,,23.6,,9.5,
3718,C065_Cerroja_2016_OCT,C065_Cerroja_2016_OCT,C065,Cerroja,2016,OCT,73.8,,0,,9,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.0939788743853569,5,,46.2,,6.3,,25.6,,15.6,,26.3,,19.2,,12.8,,10.8,,83.2,,35.8,,9.6,
3719,C003_Derio_2016_OCT,C003_Derio_2016_OCT,C003,Derio,2016,OCT,77.1,,0,,8,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12553389370441437,3,,16.1,,1.6,,9.5,,15.0,,28.8,,21.3,,9.8,,4.8,,51.8,,26.4,,9.7,
3720,C039_Deusto_2016_OCT,C039_Deusto_2016_OCT,C039,Deusto,2016,OCT,74.4,,0,,7,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11014385521411896,3,,11.3,,2.1,,6.8,,16.7,,29.0,,20.8,,13.2,,9.1,,52.9,,30.4,,9.8,
3726,C036_Iurreta_2016_OCT,C036_Iurreta_2016_OCT,C036,Iurreta,2016,OCT,80.0,,0,,11,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1609681099653244,4,,23.4,,1.7,,10.4,,15.7,,30.0,,21.8,,10.7,,6.2,,62.6,,28.9,,9.5,
3729,C019_Matxitxako_2016_OCT,C019_Matxitxako_2016_OCT,C019,Matxitxako,2016,OCT,77.2,,0,,9,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11025676131248474,6,,51.4,,4.3,,22.2,,15.2,,23.1,,18.2,,12.9,,21.3,,96.1,,46.7,,9.3,
3734,C059_Ordunte_2016_OCT,C059_Ordunte_2016_OCT,C059,Ordunte,2016,OCT,73.8,,0,,7,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.09111990034580231,3,,18,,3.2,,9.3,,13.5,,27.6,,19.7,,8.5,,4.7,,65.2,,29.6,,10.0,
3738,C042_Punta Galea_2016_OCT,C042_Punta Galea_2016_OCT,C042,Punta Galea,2016,OCT,74.9,,0,,8,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.14286178350448608,5,,24.2,,2.2,,12.1,,16.1,,25.2,,19.1,,12.9,,13.6,,67.7,,37.2,,10.2,
3742,C022_Urkiola_2016_OCT,C022_Urkiola_2016_OCT,C022,Urkiola,2016,OCT,84.1,,0,,9,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.09570563584566116,5,,18.7,,1.7,,7,,11.0,,23.2,,15.7,,7.2,,7.9,,54.4,,29.2,,9.7,
3744,C037_Venta Alta_2016_OCT,C037_Venta Alta_2016_OCT,C037,Venta Alta,2016,OCT,77.6,,0,,8,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12346413731575012,4,,19.5,,3.1,,7.2,,14.9,,27.1,,20.5,,10.1,,6.9,,61.2,,30.4,,9.8,
3756,C023_Arrasate_2016_OCT,C023_Arrasate_2016_OCT,C023,Arrasate,2016,OCT,78.0,,0,,9,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1328752189874649,6,,18.6,,1.8,,5.6,,13.6,,28.4,,20.4,,8.6,,4.3,,60.1,,27.2,,9.6,
3760,C058_Bidania_2016_OCT,C058_Bidania_2016_OCT,C058,Bidania,2016,OCT,83.7,,0,,11,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12155436724424362,6,,46.8,,1.9,,17.8,,13.4,,26.0,,19.2,,9.2,,7.0,,63.4,,29.4,,9.7,
3771,C043_Ordizia_2016_OCT,C043_Ordizia_2016_OCT,C043,Ordizia,2016,OCT,86.2,,0,,9,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12023533880710602,6,,50.2,,3.1,,20.2,,15.3,,28.1,,21.1,,10.7,,4.2,,54.4,,24.5,,9.0,
3777,C029_Zizurkil_2016_OCT,C029_Zizurkil_2016_OCT,C029,Zizurkil,2016,OCT,85.0,,0,,9,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12077625840902328,6,,33.7,,3,,18.6,,15.5,,28.9,,20.8,,11.3,,6.6,,70.6,,30.0,,9.3,
3781,C035_Altube_2019_OCT,C035_Altube_2019_OCT,C035,Altube,2019,OCT,81.7,,0,,16,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12243732064962387,11,,81.1,,2,,28.5,,12.9,,25.7,,18.9,,8.2,,5.4,,53.6,,27.9,,10.0,
3783,C016_Arkauti_2019_OCT,C016_Arkauti_2019_OCT,C016,Arkauti,2019,OCT,76.4,,0,,13,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11412690579891205,8,,62.5,,2.6,,20.5,,13.9,,27.1,,19.9,,8.8,,7.6,,65.2,,34.1,,10.0,
3791,C048_Herrera_2019_OCT,C048_Herrera_2019_OCT,C048,Herrera,2019,OCT,81.4,,0,,12,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11299165338277817,7,,49.5,,0.9,,16.8,,11.9,,25.6,,16.1,,8.6,,17.3,,82.1,,50.0,,10.2,
3796,C031_Moreda_2019_OCT,C031_Moreda_2019_OCT,C031,Moreda,2019,OCT,69.6,,0,,8,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1019468903541565,4,,57.2,,1.3,,40.1,,15.0,,27.2,,20.5,,10.6,,12.0,,65.2,,38.3,,11.0,
3797,C041_Navarrete_2019_OCT,C041_Navarrete_2019_OCT,C041,Navarrete,2019,OCT,85.2,,0,,10,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1043706089258194,7,,32.4,,1.7,,9,,12.9,,27.8,,19.7,,7.5,,7.9,,66.2,,33.2,,9.8,
3799,C060_Páganos_2019_OCT,C060_Páganos_2019_OCT,C060,Páganos,2019,OCT,69.2,,0,,7,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.08390643447637558,6,,25,,1.4,,8.3,,14.7,,27.8,,21.0,,9.4,,9.9,,64.4,,36.0,,11.4,
3802,C030_Salvatierra_2019_OCT,C030_Salvatierra_2019_OCT,C030,Salvatierra,2019,OCT,77.0,,0,,14,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10225343704223633,11,,49.3,,1.3,,10.8,,13.4,,28.3,,19.8,,8.1,,7.3,,65.2,,34.3,,10.3,
3806,C00B_Tobillas_2019_OCT,C00B_Tobillas_2019_OCT,C00B,Tobillas,2019,OCT,76.4,,0,,13,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.14330115914344788,9,,62.5,,1.8,,18.2,,13.0,,27.9,,19.7,,7.7,,6.7,,70.2,,37.2,,9.9,
3807,C020_Trebiño_2019_OCT,C020_Trebiño_2019_OCT,C020,Trebiño,2019,OCT,75.6,,0,,11,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.13054926693439484,8,,40.4,,1.9,,11.4,,13.4,,28.3,,20.2,,7.7,,8.6,,83.2,,36.2,,11.1,
3809,C050_Zambrana_2019_OCT,C050_Zambrana_2019_OCT,C050,Zambrana,2019,OCT,71.1,,0,,8,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.09103246033191681,5,,37.8,,1.6,,10,,16.2,,30.4,,22.3,,10.9,,9.6,,68.8,,36.6,,10.8,
3815,C002_Arteaga_2019_OCT,C002_Arteaga_2019_OCT,C002,Arteaga,2019,OCT,81.7,,0,,19,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.13453738391399384,14,,139.9,,6,,52.5,,16.9,,31.2,,22.7,,12.5,,3.7,,52.6,,26.5,,9.2,
3817,C069_Bermeo_2019_OCT,C069_Bermeo_2019_OCT,C069,Bermeo,2019,OCT,83.8,,0,,17,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10631942749023438,14,,205.7,,4,,88,,17.1,,27.7,,21.0,,13.9,,10.9,,76.0,,45.0,,9.1,
3820,C065_Cerroja_2019_OCT,C065_Cerroja_2019_OCT,C065,Cerroja,2019,OCT,79.5,,0,,19,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.15619467198848724,13,,93.5,,2.9,,22,,14.1,,27.2,,17.9,,11.2,,17.0,,88.9,,55.5,,9.6,
3821,C003_Derio_2019_OCT,C003_Derio_2019_OCT,C003,Derio,2019,OCT,78.7,,0,,20,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1340479850769043,11,,128,,2.8,,47.9,,16.5,,29.4,,21.9,,11.9,,5.7,,50.0,,30.5,,9.0,
3822,C039_Deusto_2019_OCT,C039_Deusto_2019_OCT,C039,Deusto,2019,OCT,69.5,,0,,14,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11334693431854248,12,,95.1,,2.8,,29.4,,17.5,,30.3,,21.6,,14.1,,12.1,,70.9,,41.5,,9.1,
3829,C036_Iurreta_2019_OCT,C036_Iurreta_2019_OCT,C036,Iurreta,2019,OCT,77.1,,0,,18,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1300441026687622,12,,116.4,,3.4,,28.8,,16.1,,28.5,,21.2,,11.9,,7.7,,70.6,,33.4,,9.5,
3832,C019_Matxitxako_2019_OCT,C019_Matxitxako_2019_OCT,C019,Matxitxako,2019,OCT,77.9,,0,,18,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12125600874423981,13,,224.1,,9.4,,88.7,,17.1,,27.8,,20.4,,14.4,,28.4,,110.5,,66.6,,8.5,
3845,C022_Urkiola_2019_OCT,C022_Urkiola_2019_OCT,C022,Urkiola,2019,OCT,88.5,,0,,21,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10056842863559723,13,,147.2,,3.7,,30.8,,12.0,,23.0,,16.5,,8.6,,8.8,,59.4,,34.4,,9.3,
3847,C037_Venta Alta_2019_OCT,C037_Venta Alta_2019_OCT,C037,Venta Alta,2019,OCT,74.9,,0,,22,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.13237926363945007,13,,104.6,,1.9,,22.6,,16.3,,29.2,,21.5,,12.1,,9.8,,73.4,,42.8,,9.2,
3859,C023_Arrasate_2019_OCT,C023_Arrasate_2019_OCT,C023,Arrasate,2019,OCT,76.2,,0,,18,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12530919909477234,10,,103.9,,3.2,,20.6,,14.8,,28.4,,20.6,,10.6,,5.8,,77.4,,36.9,,9.5,
3863,C058_Bidania_2019_OCT,C058_Bidania_2019_OCT,C058,Bidania,2019,OCT,77.5,,0,,21,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1274298131465912,16,,143,,7,,28.7,,13.4,,23.8,,17.1,,10.2,,9.0,,85.7,,37.1,,9.7,
3875,C043_Ordizia_2019_OCT,C043_Ordizia_2019_OCT,C043,Ordizia,2019,OCT,87.1,,0,,21,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1061844453215599,10,,89.2,,3.1,,20.2,,15.8,,29.4,,21.6,,11.4,,6.1,,78.5,,32.1,,8.9,
3881,C029_Zizurkil_2019_OCT,C029_Zizurkil_2019_OCT,C029,Zizurkil,2019,OCT,79.9,,0,,19,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.15578313171863556,14,,96.6,,3.1,,21,,17.0,,28.8,,21.6,,13.4,,9.4,,73.1,,37.8,,9.1,
3885,C035_Altube_2017_OCT,C035_Altube_2017_OCT,C035,Altube,2017,OCT,81.1,,1,,10,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10770807415246964,6,,36.4,,1.4,,11.1,,13.0,,26.8,,19.8,,7.4,,5.1,,40.7,,24.7,,10.9,
3887,C016_Arkauti_2017_OCT,C016_Arkauti_2017_OCT,C016,Arkauti,2017,OCT,79.7,,0,,8,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11039771139621735,5,,28.3,,2,,18.5,,13.7,,28.4,,21.5,,7.5,,6.2,,44.6,,26.5,,10.8,
3895,C048_Herrera_2017_OCT,C048_Herrera_2017_OCT,C048,Herrera,2017,OCT,72.8,,0,,9,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10579822212457657,5,,34.1,,3.5,,19.7,,13.4,,23.4,,17.3,,9.9,,15.1,,67.7,,45.6,,11.5,
3897,C024_Iturrieta_2017_OCT,C024_Iturrieta_2017_OCT,C024,Iturrieta,2017,OCT,80.7,,1,,12,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.08213109523057938,7,,46.6,,2.9,,23.4,,11.7,,23.9,,17.3,,6.2,,11.3,,64.1,,35.6,,11.0,
3900,C031_Moreda_2017_OCT,C031_Moreda_2017_OCT,C031,Moreda,2017,OCT,66.9,,0,,4,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11918633431196213,4,,17.8,,1.5,,14.4,,16.7,,28.6,,22.8,,11.6,,12.2,,57.2,,35.9,,12.1,
3901,C041_Navarrete_2017_OCT,C041_Navarrete_2017_OCT,C041,Navarrete,2017,OCT,81.5,,3,,7,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.09031175076961517,3,,29.5,,2.3,,20.1,,12.6,,26.0,,20.4,,5.9,,7.6,,64.4,,30.1,,10.9,
3903,C060_Páganos_2017_OCT,C060_Páganos_2017_OCT,C060,Páganos,2017,OCT,69.8,,0,,6,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10436289012432098,2,,20.1,,1.1,,16,,15.2,,26.8,,21.4,,9.4,,9.2,,55.4,,33.3,,11.4,
3906,C030_Salvatierra_2017_OCT,C030_Salvatierra_2017_OCT,C030,Salvatierra,2017,OCT,75.2,,1,,8,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.09138505905866623,5,,27.5,,1.7,,17.7,,13.8,,27.6,,21.4,,7.0,,6.2,,54.7,,29.4,,10.9,
3911,C020_Trebiño_2017_OCT,C020_Trebiño_2017_OCT,C020,Trebiño,2017,OCT,74.5,,1,,7,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11550775915384293,3,,26,,1.8,,19.4,,13.2,,27.0,,21.2,,6.2,,7.9,,62.6,,30.1,,11.1,
3913,C050_Zambrana_2017_OCT,C050_Zambrana_2017_OCT,C050,Zambrana,2017,OCT,69.8,,0,,6,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.08539025485515594,3,,23.2,,3.3,,19.8,,14.4,,27.5,,22.6,,7.5,,7.8,,46.1,,29.6,,11.0,
3917,C061_Arboleda_2017_OCT,C061_Arboleda_2017_OCT,C061,Arboleda,2017,OCT,84.6,,0,,11,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.138056680560112,7,,30.7,,1.6,,11.1,,16.0,,28.1,,20.7,,11.7,,10.2,,79.2,,39.2,,9.8,
3919,C002_Arteaga_2017_OCT,C002_Arteaga_2017_OCT,C002,Arteaga,2017,OCT,84.5,,0,,10,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1234394758939743,5,,32.1,,1.4,,11.3,,15.8,,30.8,,21.6,,11.1,,3.5,,44.6,,23.5,,9.1,
3921,C069_Bermeo_2017_OCT,C069_Bermeo_2017_OCT,C069,Bermeo,2017,OCT,83.1,,0,,10,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.09199966490268707,7,,32.7,,1.1,,10.9,,17.5,,29.1,,21.1,,14.5,,9.5,,89.6,,36.0,,9.5,
3924,C065_Cerroja_2017_OCT,C065_Cerroja_2017_OCT,C065,Cerroja,2017,OCT,75.8,,0,,9,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.09473004937171936,5,,19.6,,0.6,,10.3,,15.1,,25.8,,19.0,,11.7,,11.0,,67.7,,36.8,,10.6,
3925,C003_Derio_2017_OCT,C003_Derio_2017_OCT,C003,Derio,2017,OCT,79.8,,0,,10,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12170825153589249,5,,28,,1.1,,7.9,,16.6,,30.6,,22.9,,11.6,,4.8,,59.0,,25.5,,9.8,
3926,C039_Deusto_2017_OCT,C039_Deusto_2017_OCT,C039,Deusto,2017,OCT,78.9,,0,,10,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11762413382530212,5,,16.6,,0.6,,5.3,,17.0,,30.5,,21.7,,13.4,,10.6,,61.9,,32.8,,9.9,
3931,C033_Igorre_2017_OCT,C033_Igorre_2017_OCT,C033,Igorre,2017,OCT,80.3,,0,,10,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12205269932746887,8,,32.8,,0.9,,8.6,,16.1,,28.9,,22.7,,10.8,,6.1,,60.1,,28.1,,10.0,
3933,C036_Iurreta_2017_OCT,C036_Iurreta_2017_OCT,C036,Iurreta,2017,OCT,87.5,,0,,11,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11131330579519272,6,,19.3,,0.7,,6.9,,15.8,,29.6,,22.0,,10.9,,7.1,,50.4,,28.0,,10.4,
3936,C019_Matxitxako_2017_OCT,C019_Matxitxako_2017_OCT,C019,Matxitxako,2017,OCT,80.2,,0,,12,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1166047751903534,7,,39.9,,1.1,,14,,15.9,,27.1,,19.2,,13.1,,21.7,,97.9,,49.4,,9.2,
3945,C042_Punta Galea_2017_OCT,C042_Punta Galea_2017_OCT,C042,Punta Galea,2017,OCT,78.3,,0,,11,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.15048368275165558,7,,22.8,,0.6,,6,,17.2,,29.6,,21.1,,13.7,,15.8,,83.9,,42.9,,10.1,
3949,C022_Urkiola_2017_OCT,C022_Urkiola_2017_OCT,C022,Urkiola,2017,OCT,84.9,,0,,14,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.09514783322811127,8,,32.1,,1.3,,8.1,,12.4,,25.6,,17.7,,8.1,,8.5,,54.4,,30.8,,10.1,
3951,C037_Venta Alta_2017_OCT,C037_Venta Alta_2017_OCT,C037,Venta Alta,2017,OCT,81.5,,0,,12,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12261426448822021,7,,31.3,,1,,10.5,,16.0,,29.1,,21.8,,11.3,,7.8,,54.4,,31.3,,10.0,
3963,C023_Arrasate_2017_OCT,C023_Arrasate_2017_OCT,C023,Arrasate,2017,OCT,77.9,,0,,11,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.13750223815441132,8,,38.7,,2.5,,20.4,,14.9,,30.6,,22.3,,9.7,,4.1,,54.7,,27.9,,10.2,
3967,C058_Bidania_2017_OCT,C058_Bidania_2017_OCT,C058,Bidania,2017,OCT,79.8,,0,,14,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.0931057408452034,10,,107.4,,2.8,,32.8,,14.2,,24.7,,18.6,,10.4,,7.5,,51.8,,29.6,,10.4,
3979,C043_Ordizia_2017_OCT,C043_Ordizia_2017_OCT,C043,Ordizia,2017,OCT,86.8,,0,,12,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11020708829164505,8,,42.4,,2.6,,20.2,,16.6,,29.3,,23.0,,12.0,,4.1,,47.5,,24.7,,10.0,
3985,C029_Zizurkil_2017_OCT,C029_Zizurkil_2017_OCT,C029,Zizurkil,2017,OCT,85.6,,0,,12,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.15261785686016083,9,,73.4,,2,,30.3,,16.6,,29.4,,21.7,,12.4,,7.4,,58.7,,32.0,,9.7,
3989,C035_Altube_2018_OCT,C035_Altube_2018_OCT,C035,Altube,2018,OCT,85.8,,3,,15,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.08416963368654251,13,,171.7,,4.8,,29.2,,10.9,,25.7,,16.0,,6.9,,6.8,,55.1,,30.4,,9.4,
3999,C048_Herrera_2018_OCT,C048_Herrera_2018_OCT,C048,Herrera,2018,OCT,88.6,,3,,16,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11327870190143585,9,,83.4,,1.4,,18.5,,9.8,,20.3,,13.4,,6.7,,16.8,,78.5,,50.9,,9.3,
4001,C024_Iturrieta_2018_OCT,C024_Iturrieta_2018_OCT,C024,Iturrieta,2018,OCT,85.9,,5,,12,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12663154304027557,9,,89.5,,1.9,,19.6,,9.2,,21.8,,14.2,,4.8,,13.0,,77.4,,44.0,,9.5,
4004,C031_Moreda_2018_OCT,C031_Moreda_2018_OCT,C031,Moreda,2018,OCT,70.0,,0,,10,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10421459376811981,4,,33.9,,0.8,,20.5,,14.2,,27.7,,19.8,,10.0,,13.8,,75.2,,41.1,,10.1,
4005,C041_Navarrete_2018_OCT,C041_Navarrete_2018_OCT,C041,Navarrete,2018,OCT,87.0,,2,,12,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10470844060182571,8,,72.6,,1.9,,22.8,,11.1,,25.5,,17.2,,6.4,,9.1,,69.5,,35.5,,9.5,
4007,C060_Páganos_2018_OCT,C060_Páganos_2018_OCT,C060,Páganos,2018,OCT,73.4,,0,,10,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.08583291620016098,7,,41.8,,2,,16.8,,12.3,,25.1,,17.7,,7.9,,9.8,,97.2,,40.4,,10.2,
4010,C030_Salvatierra_2018_OCT,C030_Salvatierra_2018_OCT,C030,Salvatierra,2018,OCT,78.7,,2,,9,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.07752290368080139,8,,85.6,,2.4,,22.4,,11.9,,26.4,,18.2,,6.8,,8.1,,72.7,,35.9,,10.0,
4014,C00B_Tobillas_2018_OCT,C00B_Tobillas_2018_OCT,C00B,Tobillas,2018,OCT,80.6,,2,,15,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10063263028860092,10,,75.9,,3.2,,20.6,,10.9,,25.6,,17.1,,6.2,,5.9,,75.2,,35.8,,9.2,
4015,C020_Trebiño_2018_OCT,C020_Trebiño_2018_OCT,C020,Trebiño,2018,OCT,80.5,,2,,13,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10587690025568008,8,,54.6,,2.4,,23.4,,11.4,,25.2,,17.5,,6.3,,9.2,,61.9,,36.3,,9.8,
4017,C050_Zambrana_2018_OCT,C050_Zambrana_2018_OCT,C050,Zambrana,2018,OCT,76.1,,0,,11,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.131046324968338,8,,86.6,,12.4,,28.9,,13.1,,26.4,,19.2,,8.0,,8.7,,48.6,,33.3,,9.0,
4021,C061_Arboleda_2018_OCT,C061_Arboleda_2018_OCT,C061,Arboleda,2018,OCT,83.1,,0,,14,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.09122840315103531,10,,198.8,,3.6,,39,,14.3,,27.8,,18.7,,10.9,,11.7,,110.2,,42.3,,8.7,
4023,C002_Arteaga_2018_OCT,C002_Arteaga_2018_OCT,C002,Arteaga,2018,OCT,84.1,,0,,11,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11679278314113617,9,,178.1,,3.4,,37.4,,14.5,,28.8,,19.8,,10.0,,4.2,,78.1,,30.9,,9.6,
4025,C069_Bermeo_2018_OCT,C069_Bermeo_2018_OCT,C069,Bermeo,2018,OCT,85.9,,0,,13,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.13064271211624146,9,,185.3,,4,,46.5,,15.5,,27.3,,18.8,,12.7,,11.4,,78.5,,40.1,,9.6,
4028,C065_Cerroja_2018_OCT,C065_Cerroja_2018_OCT,C065,Cerroja,2018,OCT,82.3,,1,,13,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1068812757730484,11,,187,,2.3,,42.9,,12.0,,25.5,,16.0,,9.0,,15.0,,94.7,,46.6,,9.6,
4029,C003_Derio_2018_OCT,C003_Derio_2018_OCT,C003,Derio,2018,OCT,80.1,,0,,11,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1354966014623642,8,,180.8,,8.6,,42.1,,14.7,,29.8,,20.5,,9.9,,6.2,,60.1,,32.6,,9.2,
4030,C039_Deusto_2018_OCT,C039_Deusto_2018_OCT,C039,Deusto,2018,OCT,80.8,,0,,11,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11138848215341568,9,,155.9,,3.9,,31.3,,15.5,,29.8,,19.8,,12.1,,10.4,,73.8,,37.6,,9.8,
4037,C036_Iurreta_2018_OCT,C036_Iurreta_2018_OCT,C036,Iurreta,2018,OCT,70.3,,0,,13,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12785141170024872,10,,174,,5.1,,31.9,,16.7,,30.7,,22.0,,12.4,,8.5,,83.5,,35.9,,9.2,
4040,C019_Matxitxako_2018_OCT,C019_Matxitxako_2018_OCT,C019,Matxitxako,2018,OCT,86.4,,0,,14,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.09128936380147934,9,,160.5,,4.7,,35.2,,13.4,,25.1,,16.6,,11.1,,26.3,,111.6,,57.0,,8.7,
